country,image_id,path
France,1351_322,label_patches\France\1351_322_Labels.npy
France,1294_321,label_patches\France\1294_321_Labels.npy
France,1118_311,label_patches\France\1118_311_Labels.npy
France,1312_322,label_patches\France\1312_322_Labels.npy
France,0909_231,label_patches\France\0909_231_Labels.npy
France,1062_244,label_patches\France\1062_244_Labels.npy
France,1162_312,label_patches\France\1162_312_Labels.npy
France,0683_213,label_patches\France\0683_213_Labels.npy
France,1463_324,label_patches\France\1463_324_Labels.npy
France,1006_243,label_patches\France\1006_243_Labels.npy
France,1426_324,label_patches\France\1426_324_Labels.npy
France,1501_331,label_patches\France\1501_331_Labels.npy
France,1445_324,label_patches\France\1445_324_Labels.npy
France,1237_313,label_patches\France\1237_313_Labels.npy
France,1257_321,label_patches\France\1257_321_Labels.npy
France,1482_331,label_patches\France\1482_331_Labels.npy
France,1388_323,label_patches\France\1388_323_Labels.npy
France,1147_312,label_patches\France\1147_312_Labels.npy
France,1040_244,label_patches\France\1040_244_Labels.npy
France,0910_231,label_patches\France\0910_231_Labels.npy
France,1183_312,label_patches\France\1183_312_Labels.npy
France,1099_311,label_patches\France\1099_311_Labels.npy
France,1163_312,label_patches\France\1163_312_Labels.npy
France,0700_213,label_patches\France\0700_213_Labels.npy
France,1119_311,label_patches\France\1119_311_Labels.npy
France,1464_324,label_patches\France\1464_324_Labels.npy
France,1520_331,label_patches\France\1520_331_Labels.npy
France,1220_313,label_patches\France\1220_313_Labels.npy
France,1295_321,label_patches\France\1295_321_Labels.npy
France,1352_322,label_patches\France\1352_322_Labels.npy
France,1332_322,label_patches\France\1332_322_Labels.npy
France,1427_324,label_patches\France\1427_324_Labels.npy
France,1139_311,label_patches\France\1139_311_Labels.npy
France,0661_213,label_patches\France\0661_213_Labels.npy
France,1370_323,label_patches\France\1370_323_Labels.npy
France,1446_324,label_patches\France\1446_324_Labels.npy
France,1275_321,label_patches\France\1275_321_Labels.npy
France,1483_331,label_patches\France\1483_331_Labels.npy
France,1313_322,label_patches\France\1313_322_Labels.npy
France,1200_313,label_patches\France\1200_313_Labels.npy
France,1502_331,label_patches\France\1502_331_Labels.npy
France,1148_312,label_patches\France\1148_312_Labels.npy
France,1389_323,label_patches\France\1389_323_Labels.npy
France,1238_313,label_patches\France\1238_313_Labels.npy
France,1164_312,label_patches\France\1164_312_Labels.npy
France,1465_324,label_patches\France\1465_324_Labels.npy
France,1100_311,label_patches\France\1100_311_Labels.npy
France,1407_323,label_patches\France\1407_323_Labels.npy
France,1184_312,label_patches\France\1184_312_Labels.npy
France,0911_231,label_patches\France\0911_231_Labels.npy
France,1296_321,label_patches\France\1296_321_Labels.npy
France,1120_311,label_patches\France\1120_311_Labels.npy
France,1258_321,label_patches\France\1258_321_Labels.npy
France,1484_331,label_patches\France\1484_331_Labels.npy
France,1063_244,label_patches\France\1063_244_Labels.npy
France,1201_313,label_patches\France\1201_313_Labels.npy
France,1221_313,label_patches\France\1221_313_Labels.npy
France,1539_332,label_patches\France\1539_332_Labels.npy
France,1041_244,label_patches\France\1041_244_Labels.npy
France,1333_322,label_patches\France\1333_322_Labels.npy
France,1428_324,label_patches\France\1428_324_Labels.npy
France,1503_331,label_patches\France\1503_331_Labels.npy
France,1447_324,label_patches\France\1447_324_Labels.npy
France,1466_324,label_patches\France\1466_324_Labels.npy
France,1314_322,label_patches\France\1314_322_Labels.npy
France,1353_322,label_patches\France\1353_322_Labels.npy
France,1149_312,label_patches\France\1149_312_Labels.npy
France,1259_321,label_patches\France\1259_321_Labels.npy
France,1297_321,label_patches\France\1297_321_Labels.npy
France,1185_312,label_patches\France\1185_312_Labels.npy
France,1276_321,label_patches\France\1276_321_Labels.npy
France,1371_323,label_patches\France\1371_323_Labels.npy
France,0701_213,label_patches\France\0701_213_Labels.npy
France,1615_333,label_patches\France\1615_333_Labels.npy
France,1390_323,label_patches\France\1390_323_Labels.npy
France,1222_313,label_patches\France\1222_313_Labels.npy
France,1042_244,label_patches\France\1042_244_Labels.npy
France,1334_322,label_patches\France\1334_322_Labels.npy
France,1429_324,label_patches\France\1429_324_Labels.npy
France,1577_333,label_patches\France\1577_333_Labels.npy
France,1239_313,label_patches\France\1239_313_Labels.npy
France,1558_332,label_patches\France\1558_332_Labels.npy
France,1202_313,label_patches\France\1202_313_Labels.npy
France,1521_331,label_patches\France\1521_331_Labels.npy
France,0662_213,label_patches\France\0662_213_Labels.npy
France,1485_331,label_patches\France\1485_331_Labels.npy
France,1165_312,label_patches\France\1165_312_Labels.npy
France,1408_323,label_patches\France\1408_323_Labels.npy
France,1101_311,label_patches\France\1101_311_Labels.npy
France,1150_312,label_patches\France\1150_312_Labels.npy
France,1043_244,label_patches\France\1043_244_Labels.npy
France,1596_333,label_patches\France\1596_333_Labels.npy
France,1315_322,label_patches\France\1315_322_Labels.npy
France,1504_331,label_patches\France\1504_331_Labels.npy
France,1430_324,label_patches\France\1430_324_Labels.npy
France,1448_324,label_patches\France\1448_324_Labels.npy
France,1467_324,label_patches\France\1467_324_Labels.npy
France,1260_321,label_patches\France\1260_321_Labels.npy
France,1298_321,label_patches\France\1298_321_Labels.npy
France,1223_313,label_patches\France\1223_313_Labels.npy
France,1540_332,label_patches\France\1540_332_Labels.npy
France,1391_323,label_patches\France\1391_323_Labels.npy
France,1203_313,label_patches\France\1203_313_Labels.npy
France,1335_322,label_patches\France\1335_322_Labels.npy
France,1354_322,label_patches\France\1354_322_Labels.npy
France,1151_312,label_patches\France\1151_312_Labels.npy
France,1486_331,label_patches\France\1486_331_Labels.npy
France,1186_312,label_patches\France\1186_312_Labels.npy
France,1634_334,label_patches\France\1634_334_Labels.npy
France,1166_312,label_patches\France\1166_312_Labels.npy
France,1277_321,label_patches\France\1277_321_Labels.npy
France,1578_333,label_patches\France\1578_333_Labels.npy
France,0663_213,label_patches\France\0663_213_Labels.npy
France,1431_324,label_patches\France\1431_324_Labels.npy
France,1224_313,label_patches\France\1224_313_Labels.npy
France,0702_213,label_patches\France\0702_213_Labels.npy
France,1597_333,label_patches\France\1597_333_Labels.npy
France,1449_324,label_patches\France\1449_324_Labels.npy
France,1505_331,label_patches\France\1505_331_Labels.npy
France,1559_332,label_patches\France\1559_332_Labels.npy
France,1044_244,label_patches\France\1044_244_Labels.npy
France,1468_324,label_patches\France\1468_324_Labels.npy
France,1336_322,label_patches\France\1336_322_Labels.npy
France,0532_141,label_patches\France\0532_141_Labels.npy
France,0323_124,label_patches\France\0323_124_Labels.npy
France,0038_111,label_patches\France\0038_111_Labels.npy
France,0304_124,label_patches\France\0304_124_Labels.npy
France,0266_123,label_patches\France\0266_123_Labels.npy
France,0171_122,label_patches\France\0171_122_Labels.npy
France,0133_121,label_patches\France\0133_121_Labels.npy
France,0551_142,label_patches\France\0551_142_Labels.npy
France,0152_121,label_patches\France\0152_121_Labels.npy
France,0076_112,label_patches\France\0076_112_Labels.npy
France,0228_123,label_patches\France\0228_123_Labels.npy
France,0095_112,label_patches\France\0095_112_Labels.npy
France,0247_123,label_patches\France\0247_123_Labels.npy
France,0285_124,label_patches\France\0285_124_Labels.npy
France,0494_141,label_patches\France\0494_141_Labels.npy
France,0342_131,label_patches\France\0342_131_Labels.npy
France,0418_132,label_patches\France\0418_132_Labels.npy
France,0399_132,label_patches\France\0399_132_Labels.npy
France,0209_122,label_patches\France\0209_122_Labels.npy
France,0190_122,label_patches\France\0190_122_Labels.npy
France,0057_112,label_patches\France\0057_112_Labels.npy
France,0361_131,label_patches\France\0361_131_Labels.npy
France,0114_121,label_patches\France\0114_121_Labels.npy
France,0380_132,label_patches\France\0380_132_Labels.npy
France,0513_141,label_patches\France\0513_141_Labels.npy
France,0000_111,label_patches\France\0000_111_Labels.npy
France,0077_112,label_patches\France\0077_112_Labels.npy
France,0437_133,label_patches\France\0437_133_Labels.npy
France,0533_141,label_patches\France\0533_141_Labels.npy
France,0039_111,label_patches\France\0039_111_Labels.npy
France,0305_124,label_patches\France\0305_124_Labels.npy
France,0248_123,label_patches\France\0248_123_Labels.npy
France,0475_133,label_patches\France\0475_133_Labels.npy
France,0229_123,label_patches\France\0229_123_Labels.npy
France,0172_122,label_patches\France\0172_122_Labels.npy
France,0343_131,label_patches\France\0343_131_Labels.npy
France,0362_131,label_patches\France\0362_131_Labels.npy
France,0019_111,label_patches\France\0019_111_Labels.npy
France,0456_133,label_patches\France\0456_133_Labels.npy
France,0078_112,label_patches\France\0078_112_Labels.npy
France,0001_111,label_patches\France\0001_111_Labels.npy
France,0115_121,label_patches\France\0115_121_Labels.npy
France,0210_122,label_patches\France\0210_122_Labels.npy
France,0381_132,label_patches\France\0381_132_Labels.npy
France,0324_131,label_patches\France\0324_131_Labels.npy
France,0134_121,label_patches\France\0134_121_Labels.npy
France,0495_141,label_patches\France\0495_141_Labels.npy
France,0286_124,label_patches\France\0286_124_Labels.npy
France,0476_133,label_patches\France\0476_133_Labels.npy
France,0058_112,label_patches\France\0058_112_Labels.npy
France,0400_132,label_patches\France\0400_132_Labels.npy
France,0040_111,label_patches\France\0040_111_Labels.npy
France,0419_132,label_patches\France\0419_132_Labels.npy
France,0438_133,label_patches\France\0438_133_Labels.npy
France,0306_124,label_patches\France\0306_124_Labels.npy
France,0534_141,label_patches\France\0534_141_Labels.npy
France,0191_122,label_patches\France\0191_122_Labels.npy
France,0020_111,label_patches\France\0020_111_Labels.npy
France,0344_131,label_patches\France\0344_131_Labels.npy
France,0153_121,label_patches\France\0153_121_Labels.npy
France,0249_123,label_patches\France\0249_123_Labels.npy
France,0230_123,label_patches\France\0230_123_Labels.npy
France,0552_142,label_patches\France\0552_142_Labels.npy
France,0457_133,label_patches\France\0457_133_Labels.npy
France,0514_141,label_patches\France\0514_141_Labels.npy
France,0096_112,label_patches\France\0096_112_Labels.npy
France,0267_123,label_patches\France\0267_123_Labels.npy
France,0382_132,label_patches\France\0382_132_Labels.npy
France,0059_112,label_patches\France\0059_112_Labels.npy
France,0211_122,label_patches\France\0211_122_Labels.npy
France,0420_132,label_patches\France\0420_132_Labels.npy
France,0363_131,label_patches\France\0363_131_Labels.npy
France,0325_131,label_patches\France\0325_131_Labels.npy
France,0041_111,label_patches\France\0041_111_Labels.npy
France,0477_133,label_patches\France\0477_133_Labels.npy
France,0287_124,label_patches\France\0287_124_Labels.npy
France,0192_122,label_patches\France\0192_122_Labels.npy
France,0021_111,label_patches\France\0021_111_Labels.npy
France,0250_123,label_patches\France\0250_123_Labels.npy
France,0307_124,label_patches\France\0307_124_Labels.npy
France,0173_122,label_patches\France\0173_122_Labels.npy
France,0439_133,label_patches\France\0439_133_Labels.npy
France,0535_141,label_patches\France\0535_141_Labels.npy
France,0553_142,label_patches\France\0553_142_Labels.npy
France,0515_141,label_patches\France\0515_141_Labels.npy
France,0079_112,label_patches\France\0079_112_Labels.npy
France,0002_111,label_patches\France\0002_111_Labels.npy
France,0097_112,label_patches\France\0097_112_Labels.npy
France,0116_121,label_patches\France\0116_121_Labels.npy
France,0231_123,label_patches\France\0231_123_Labels.npy
France,0496_141,label_patches\France\0496_141_Labels.npy
France,0060_112,label_patches\France\0060_112_Labels.npy
France,0401_132,label_patches\France\0401_132_Labels.npy
France,0345_131,label_patches\France\0345_131_Labels.npy
France,0022_111,label_patches\France\0022_111_Labels.npy
France,0154_121,label_patches\France\0154_121_Labels.npy
France,0251_123,label_patches\France\0251_123_Labels.npy
France,0383_132,label_patches\France\0383_132_Labels.npy
France,0440_133,label_patches\France\0440_133_Labels.npy
France,0458_133,label_patches\France\0458_133_Labels.npy
France,0364_131,label_patches\France\0364_131_Labels.npy
France,0308_124,label_patches\France\0308_124_Labels.npy
France,0117_121,label_patches\France\0117_121_Labels.npy
France,0288_124,label_patches\France\0288_124_Labels.npy
France,0212_122,label_patches\France\0212_122_Labels.npy
France,0193_122,label_patches\France\0193_122_Labels.npy
France,0080_112,label_patches\France\0080_112_Labels.npy
France,0554_142,label_patches\France\0554_142_Labels.npy
France,0003_111,label_patches\France\0003_111_Labels.npy
France,0135_121,label_patches\France\0135_121_Labels.npy
France,0516_141,label_patches\France\0516_141_Labels.npy
France,0042_111,label_patches\France\0042_111_Labels.npy
France,0478_133,label_patches\France\0478_133_Labels.npy
France,0536_141,label_patches\France\0536_141_Labels.npy
France,0061_112,label_patches\France\0061_112_Labels.npy
France,0252_123,label_patches\France\0252_123_Labels.npy
France,0402_132,label_patches\France\0402_132_Labels.npy
France,0118_121,label_patches\France\0118_121_Labels.npy
France,0459_133,label_patches\France\0459_133_Labels.npy
France,0098_112,label_patches\France\0098_112_Labels.npy
France,0023_111,label_patches\France\0023_111_Labels.npy
France,0497_141,label_patches\France\0497_141_Labels.npy
France,0213_122,label_patches\France\0213_122_Labels.npy
France,0365_131,label_patches\France\0365_131_Labels.npy
France,0421_132,label_patches\France\0421_132_Labels.npy
France,0232_123,label_patches\France\0232_123_Labels.npy
France,0155_121,label_patches\France\0155_121_Labels.npy
France,0384_132,label_patches\France\0384_132_Labels.npy
France,0537_141,label_patches\France\0537_141_Labels.npy
France,0326_131,label_patches\France\0326_131_Labels.npy
France,0517_141,label_patches\France\0517_141_Labels.npy
France,0346_131,label_patches\France\0346_131_Labels.npy
France,0289_124,label_patches\France\0289_124_Labels.npy
France,0136_121,label_patches\France\0136_121_Labels.npy
France,0555_142,label_patches\France\0555_142_Labels.npy
France,0268_123,label_patches\France\0268_123_Labels.npy
France,0233_123,label_patches\France\0233_123_Labels.npy
France,0119_121,label_patches\France\0119_121_Labels.npy
France,0062_112,label_patches\France\0062_112_Labels.npy
France,0024_111,label_patches\France\0024_111_Labels.npy
France,0498_141,label_patches\France\0498_141_Labels.npy
France,0385_132,label_patches\France\0385_132_Labels.npy
France,0214_122,label_patches\France\0214_122_Labels.npy
France,0479_133,label_patches\France\0479_133_Labels.npy
France,0460_133,label_patches\France\0460_133_Labels.npy
France,0004_111,label_patches\France\0004_111_Labels.npy
France,0403_132,label_patches\France\0403_132_Labels.npy
France,0174_122,label_patches\France\0174_122_Labels.npy
France,0194_122,label_patches\France\0194_122_Labels.npy
France,0253_123,label_patches\France\0253_123_Labels.npy
France,0347_131,label_patches\France\0347_131_Labels.npy
France,0366_131,label_patches\France\0366_131_Labels.npy
France,0441_133,label_patches\France\0441_133_Labels.npy
France,0269_123,label_patches\France\0269_123_Labels.npy
France,0043_111,label_patches\France\0043_111_Labels.npy
France,0137_121,label_patches\France\0137_121_Labels.npy
France,0156_121,label_patches\France\0156_121_Labels.npy
France,0309_124,label_patches\France\0309_124_Labels.npy
France,0099_112,label_patches\France\0099_112_Labels.npy
France,0422_132,label_patches\France\0422_132_Labels.npy
France,0518_141,label_patches\France\0518_141_Labels.npy
France,0290_124,label_patches\France\0290_124_Labels.npy
France,0461_133,label_patches\France\0461_133_Labels.npy
France,0234_123,label_patches\France\0234_123_Labels.npy
France,0556_142,label_patches\France\0556_142_Labels.npy
France,0386_132,label_patches\France\0386_132_Labels.npy
France,0538_141,label_patches\France\0538_141_Labels.npy
France,0044_111,label_patches\France\0044_111_Labels.npy
France,0270_124,label_patches\France\0270_124_Labels.npy
France,0499_141,label_patches\France\0499_141_Labels.npy
France,0081_112,label_patches\France\0081_112_Labels.npy
France,0175_122,label_patches\France\0175_122_Labels.npy
France,0157_121,label_patches\France\0157_121_Labels.npy
France,0025_111,label_patches\France\0025_111_Labels.npy
France,0195_122,label_patches\France\0195_122_Labels.npy
France,0215_122,label_patches\France\0215_122_Labels.npy
France,0100_112,label_patches\France\0100_112_Labels.npy
France,0404_132,label_patches\France\0404_132_Labels.npy
France,0480_133,label_patches\France\0480_133_Labels.npy
France,0348_131,label_patches\France\0348_131_Labels.npy
France,0120_121,label_patches\France\0120_121_Labels.npy
France,0462_133,label_patches\France\0462_133_Labels.npy
France,0327_131,label_patches\France\0327_131_Labels.npy
France,0442_133,label_patches\France\0442_133_Labels.npy
France,0539_141,label_patches\France\0539_141_Labels.npy
France,0291_124,label_patches\France\0291_124_Labels.npy
France,0557_142,label_patches\France\0557_142_Labels.npy
France,0138_121,label_patches\France\0138_121_Labels.npy
France,0519_141,label_patches\France\0519_141_Labels.npy
France,0235_123,label_patches\France\0235_123_Labels.npy
France,0367_131,label_patches\France\0367_131_Labels.npy
France,0500_141,label_patches\France\0500_141_Labels.npy
France,0005_111,label_patches\France\0005_111_Labels.npy
France,0310_124,label_patches\France\0310_124_Labels.npy
France,0254_123,label_patches\France\0254_123_Labels.npy
France,0082_112,label_patches\France\0082_112_Labels.npy
France,0045_111,label_patches\France\0045_111_Labels.npy
France,0196_122,label_patches\France\0196_122_Labels.npy
France,0063_112,label_patches\France\0063_112_Labels.npy
France,0101_112,label_patches\France\0101_112_Labels.npy
France,0328_131,label_patches\France\0328_131_Labels.npy
France,0216_123,label_patches\France\0216_123_Labels.npy
France,0405_132,label_patches\France\0405_132_Labels.npy
France,0271_124,label_patches\France\0271_124_Labels.npy
France,0349_131,label_patches\France\0349_131_Labels.npy
France,0255_123,label_patches\France\0255_123_Labels.npy
France,0139_121,label_patches\France\0139_121_Labels.npy
France,0083_112,label_patches\France\0083_112_Labels.npy
France,0463_133,label_patches\France\0463_133_Labels.npy
France,0387_132,label_patches\France\0387_132_Labels.npy
France,0026_111,label_patches\France\0026_111_Labels.npy
France,0176_122,label_patches\France\0176_122_Labels.npy
France,0006_111,label_patches\France\0006_111_Labels.npy
France,0121_121,label_patches\France\0121_121_Labels.npy
France,0501_141,label_patches\France\0501_141_Labels.npy
France,0064_112,label_patches\France\0064_112_Labels.npy
France,0236_123,label_patches\France\0236_123_Labels.npy
France,0540_142,label_patches\France\0540_142_Labels.npy
France,0311_124,label_patches\France\0311_124_Labels.npy
France,0292_124,label_patches\France\0292_124_Labels.npy
France,0368_131,label_patches\France\0368_131_Labels.npy
France,0197_122,label_patches\France\0197_122_Labels.npy
France,0558_142,label_patches\France\0558_142_Labels.npy
France,0272_124,label_patches\France\0272_124_Labels.npy
France,0217_123,label_patches\France\0217_123_Labels.npy
France,0406_132,label_patches\France\0406_132_Labels.npy
France,0443_133,label_patches\France\0443_133_Labels.npy
France,0481_133,label_patches\France\0481_133_Labels.npy
France,0102_112,label_patches\France\0102_112_Labels.npy
France,0464_133,label_patches\France\0464_133_Labels.npy
France,0158_121,label_patches\France\0158_121_Labels.npy
France,0007_111,label_patches\France\0007_111_Labels.npy
France,0388_132,label_patches\France\0388_132_Labels.npy
France,0502_141,label_patches\France\0502_141_Labels.npy
France,0177_122,label_patches\France\0177_122_Labels.npy
France,0027_111,label_patches\France\0027_111_Labels.npy
France,0329_131,label_patches\France\0329_131_Labels.npy
France,0065_112,label_patches\France\0065_112_Labels.npy
France,0046_111,label_patches\France\0046_111_Labels.npy
France,0140_121,label_patches\France\0140_121_Labels.npy
France,0237_123,label_patches\France\0237_123_Labels.npy
France,0122_121,label_patches\France\0122_121_Labels.npy
France,0350_131,label_patches\France\0350_131_Labels.npy
France,0312_124,label_patches\France\0312_124_Labels.npy
France,0541_142,label_patches\France\0541_142_Labels.npy
France,0084_112,label_patches\France\0084_112_Labels.npy
France,0520_141,label_patches\France\0520_141_Labels.npy
France,0407_132,label_patches\France\0407_132_Labels.npy
France,0256_123,label_patches\France\0256_123_Labels.npy
France,0293_124,label_patches\France\0293_124_Labels.npy
France,0423_132,label_patches\France\0423_132_Labels.npy
France,0444_133,label_patches\France\0444_133_Labels.npy
France,0198_122,label_patches\France\0198_122_Labels.npy
France,0465_133,label_patches\France\0465_133_Labels.npy
France,0330_131,label_patches\France\0330_131_Labels.npy
France,0123_121,label_patches\France\0123_121_Labels.npy
France,0159_121,label_patches\France\0159_121_Labels.npy
France,0066_112,label_patches\France\0066_112_Labels.npy
France,0218_123,label_patches\France\0218_123_Labels.npy
France,0273_124,label_patches\France\0273_124_Labels.npy
France,0313_124,label_patches\France\0313_124_Labels.npy
France,0008_111,label_patches\France\0008_111_Labels.npy
France,0028_111,label_patches\France\0028_111_Labels.npy
France,0542_142,label_patches\France\0542_142_Labels.npy
France,0238_123,label_patches\France\0238_123_Labels.npy
France,0482_133,label_patches\France\0482_133_Labels.npy
France,0141_121,label_patches\France\0141_121_Labels.npy
France,0369_131,label_patches\France\0369_131_Labels.npy
France,0445_133,label_patches\France\0445_133_Labels.npy
France,0294_124,label_patches\France\0294_124_Labels.npy
France,0559_142,label_patches\France\0559_142_Labels.npy
France,0389_132,label_patches\France\0389_132_Labels.npy
France,0178_122,label_patches\France\0178_122_Labels.npy
France,0103_112,label_patches\France\0103_112_Labels.npy
France,0331_131,label_patches\France\0331_131_Labels.npy
France,0521_141,label_patches\France\0521_141_Labels.npy
France,0503_141,label_patches\France\0503_141_Labels.npy
France,0160_121,label_patches\France\0160_121_Labels.npy
France,0047_111,label_patches\France\0047_111_Labels.npy
Germany,0718_311,label_patches\Germany\0718_311_Labels.npy
Germany,0641_242,label_patches\Germany\0641_242_Labels.npy
Germany,0421_142,label_patches\Germany\0421_142_Labels.npy
Germany,0396_141,label_patches\Germany\0396_141_Labels.npy
Germany,0511_221,label_patches\Germany\0511_221_Labels.npy
Germany,0703_243,label_patches\Germany\0703_243_Labels.npy
Germany,0768_312,label_patches\Germany\0768_312_Labels.npy
Germany,0691_243,label_patches\Germany\0691_243_Labels.npy
Germany,0563_222,label_patches\Germany\0563_222_Labels.npy
Germany,0498_211,label_patches\Germany\0498_211_Labels.npy
Germany,0525_221,label_patches\Germany\0525_221_Labels.npy
Germany,0484_211,label_patches\Germany\0484_211_Labels.npy
Germany,0719_311,label_patches\Germany\0719_311_Labels.npy
Germany,0731_311,label_patches\Germany\0731_311_Labels.npy
Germany,0460_142,label_patches\Germany\0460_142_Labels.npy
Germany,0538_221,label_patches\Germany\0538_221_Labels.npy
Germany,0474_211,label_patches\Germany\0474_211_Labels.npy
Germany,0679_243,label_patches\Germany\0679_243_Labels.npy
Germany,0628_231,label_patches\Germany\0628_231_Labels.npy
Germany,0447_142,label_patches\Germany\0447_142_Labels.npy
Germany,0653_242,label_patches\Germany\0653_242_Labels.npy
Germany,0756_312,label_patches\Germany\0756_312_Labels.npy
Germany,0433_142,label_patches\Germany\0433_142_Labels.npy
Germany,0667_242,label_patches\Germany\0667_242_Labels.npy
Germany,0422_142,label_patches\Germany\0422_142_Labels.npy
Germany,0603_231,label_patches\Germany\0603_231_Labels.npy
Germany,0615_231,label_patches\Germany\0615_231_Labels.npy
Germany,0642_242,label_patches\Germany\0642_242_Labels.npy
Germany,0550_222,label_patches\Germany\0550_222_Labels.npy
Germany,0576_222,label_patches\Germany\0576_222_Labels.npy
Germany,0512_221,label_patches\Germany\0512_221_Labels.npy
Germany,0499_211,label_patches\Germany\0499_211_Labels.npy
Germany,0692_243,label_patches\Germany\0692_243_Labels.npy
Germany,0397_141,label_patches\Germany\0397_141_Labels.npy
Germany,0564_222,label_patches\Germany\0564_222_Labels.npy
Germany,0680_243,label_patches\Germany\0680_243_Labels.npy
Germany,0526_221,label_patches\Germany\0526_221_Labels.npy
Germany,0720_311,label_patches\Germany\0720_311_Labels.npy
Germany,0704_243,label_patches\Germany\0704_243_Labels.npy
Germany,0590_231,label_patches\Germany\0590_231_Labels.npy
Germany,0769_312,label_patches\Germany\0769_312_Labels.npy
Germany,0485_211,label_patches\Germany\0485_211_Labels.npy
Germany,0654_242,label_patches\Germany\0654_242_Labels.npy
Germany,0742_311,label_patches\Germany\0742_311_Labels.npy
Germany,0539_221,label_patches\Germany\0539_221_Labels.npy
Germany,0732_311,label_patches\Germany\0732_311_Labels.npy
Germany,0616_231,label_patches\Germany\0616_231_Labels.npy
Germany,0629_231,label_patches\Germany\0629_231_Labels.npy
Germany,0693_243,label_patches\Germany\0693_243_Labels.npy
Germany,0475_211,label_patches\Germany\0475_211_Labels.npy
Germany,0668_242,label_patches\Germany\0668_242_Labels.npy
Germany,0565_222,label_patches\Germany\0565_222_Labels.npy
Germany,0448_142,label_patches\Germany\0448_142_Labels.npy
Germany,0434_142,label_patches\Germany\0434_142_Labels.npy
Germany,0604_231,label_patches\Germany\0604_231_Labels.npy
Germany,0461_142,label_patches\Germany\0461_142_Labels.npy
Germany,0591_231,label_patches\Germany\0591_231_Labels.npy
Germany,0721_311,label_patches\Germany\0721_311_Labels.npy
Germany,0757_312,label_patches\Germany\0757_312_Labels.npy
Germany,0770_312,label_patches\Germany\0770_312_Labels.npy
Germany,0410_141,label_patches\Germany\0410_141_Labels.npy
Germany,0681_243,label_patches\Germany\0681_243_Labels.npy
Germany,0743_311,label_patches\Germany\0743_311_Labels.npy
Germany,0500_211,label_patches\Germany\0500_211_Labels.npy
Germany,0577_222,label_patches\Germany\0577_222_Labels.npy
Germany,0705_243,label_patches\Germany\0705_243_Labels.npy
Germany,0733_311,label_patches\Germany\0733_311_Labels.npy
Germany,0630_242,label_patches\Germany\0630_242_Labels.npy
Germany,0486_211,label_patches\Germany\0486_211_Labels.npy
Germany,0655_242,label_patches\Germany\0655_242_Labels.npy
Germany,0566_222,label_patches\Germany\0566_222_Labels.npy
Germany,0605_231,label_patches\Germany\0605_231_Labels.npy
Germany,0669_242,label_patches\Germany\0669_242_Labels.npy
Germany,0527_221,label_patches\Germany\0527_221_Labels.npy
Germany,0758_312,label_patches\Germany\0758_312_Labels.npy
Germany,0551_222,label_patches\Germany\0551_222_Labels.npy
Germany,0643_242,label_patches\Germany\0643_242_Labels.npy
Germany,0540_221,label_patches\Germany\0540_221_Labels.npy
Germany,0592_231,label_patches\Germany\0592_231_Labels.npy
Germany,0449_142,label_patches\Germany\0449_142_Labels.npy
Germany,0423_142,label_patches\Germany\0423_142_Labels.npy
Germany,0617_231,label_patches\Germany\0617_231_Labels.npy
Germany,0435_142,label_patches\Germany\0435_142_Labels.npy
Germany,0476_211,label_patches\Germany\0476_211_Labels.npy
Germany,0501_211,label_patches\Germany\0501_211_Labels.npy
Germany,0771_312,label_patches\Germany\0771_312_Labels.npy
Germany,0682_243,label_patches\Germany\0682_243_Labels.npy
Germany,0656_242,label_patches\Germany\0656_242_Labels.npy
Germany,0706_243,label_patches\Germany\0706_243_Labels.npy
Germany,0398_141,label_patches\Germany\0398_141_Labels.npy
Germany,0578_222,label_patches\Germany\0578_222_Labels.npy
Germany,0462_211,label_patches\Germany\0462_211_Labels.npy
Germany,0411_141,label_patches\Germany\0411_141_Labels.npy
Germany,0528_221,label_patches\Germany\0528_221_Labels.npy
Germany,0513_221,label_patches\Germany\0513_221_Labels.npy
Germany,0541_221,label_patches\Germany\0541_221_Labels.npy
Germany,0567_222,label_patches\Germany\0567_222_Labels.npy
Germany,0606_231,label_patches\Germany\0606_231_Labels.npy
Germany,0694_243,label_patches\Germany\0694_243_Labels.npy
Germany,0631_242,label_patches\Germany\0631_242_Labels.npy
Germany,0734_311,label_patches\Germany\0734_311_Labels.npy
Germany,0670_242,label_patches\Germany\0670_242_Labels.npy
Germany,0683_243,label_patches\Germany\0683_243_Labels.npy
Germany,0759_312,label_patches\Germany\0759_312_Labels.npy
Germany,0644_242,label_patches\Germany\0644_242_Labels.npy
Germany,0502_211,label_patches\Germany\0502_211_Labels.npy
Germany,0618_231,label_patches\Germany\0618_231_Labels.npy
Germany,0744_311,label_patches\Germany\0744_311_Labels.npy
Germany,0450_142,label_patches\Germany\0450_142_Labels.npy
Germany,0436_142,label_patches\Germany\0436_142_Labels.npy
Germany,0722_311,label_patches\Germany\0722_311_Labels.npy
Germany,0593_231,label_patches\Germany\0593_231_Labels.npy
Germany,0412_141,label_patches\Germany\0412_141_Labels.npy
Germany,0552_222,label_patches\Germany\0552_222_Labels.npy
Germany,0514_221,label_patches\Germany\0514_221_Labels.npy
Germany,0542_221,label_patches\Germany\0542_221_Labels.npy
Germany,0772_312,label_patches\Germany\0772_312_Labels.npy
Germany,0424_142,label_patches\Germany\0424_142_Labels.npy
